path,verdict,useless,reason,action,bytes,lines,parse_status,sha256_12
frontend/public/data/cases/company-4-34143c6a-6a1b-4864-a68e-0d38c967b901-471135.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2278,72,valid-json,60919a3de43a
frontend/public/data/cases/company-4-34143c6a-6a1b-4864-a68e-0d38c967b901-471149.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2245,72,valid-json,b08f6fff30f2
frontend/public/data/cases/company-4-34143c6a-6a1b-4864-a68e-0d38c967b901-471168.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2266,72,valid-json,e8f1e1a14a88
frontend/public/data/cases/company-4-34143c6a-6a1b-4864-a68e-0d38c967b901-471172.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2302,72,valid-json,23af1acc4582
frontend/public/data/cases/company-4-34143c6a-6a1b-4864-a68e-0d38c967b901-471175.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2313,72,valid-json,55e43cde9f30
frontend/public/data/cases/company-4-34143c6a-6a1b-4864-a68e-0d38c967b901-471196.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2251,72,valid-json,0f54800c251c
frontend/public/data/cases/company-4-34143c6a-6a1b-4864-a68e-0d38c967b901-471200.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2278,72,valid-json,f43755a57b85
frontend/public/data/cases/company-4-34143c6a-6a1b-4864-a68e-0d38c967b901-471218.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2272,72,valid-json,099424bed9dd
frontend/public/data/cases/company-4-34143c6a-6a1b-4864-a68e-0d38c967b901-471231.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2257,72,valid-json,3e34845730f0
frontend/public/data/cases/company-4-34143c6a-6a1b-4864-a68e-0d38c967b901-471238.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2313,72,valid-json,df3f93d13791
frontend/public/data/cases/company-4-34143c6a-6a1b-4864-a68e-0d38c967b901-471244.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2245,72,valid-json,15ceed63d357
frontend/public/data/cases/company-4-34143c6a-6a1b-4864-a68e-0d38c967b901-471252.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2277,72,valid-json,7ba652756560
frontend/public/data/cases/company-4-34143c6a-6a1b-4864-a68e-0d38c967b901-471254.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2307,72,valid-json,574384a3c83e
frontend/public/data/cases/company-4-34143c6a-6a1b-4864-a68e-0d38c967b901-471258.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2269,72,valid-json,a631035717ca
frontend/public/data/cases/company-4-34143c6a-6a1b-4864-a68e-0d38c967b901-471265.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2278,72,valid-json,57bdf76a5e2f
frontend/public/data/cases/company-4-34143c6a-6a1b-4864-a68e-0d38c967b901-471275.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2269,72,valid-json,0d85cce3ef41
frontend/public/data/cases/company-4-34143c6a-6a1b-4864-a68e-0d38c967b901-471291.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2277,72,valid-json,593dac789600
frontend/public/data/cases/company-4-34143c6a-6a1b-4864-a68e-0d38c967b901-471300.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2266,72,valid-json,724bd15216ac
frontend/public/data/cases/company-4-34143c6a-6a1b-4864-a68e-0d38c967b901-471319.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2272,72,valid-json,c5898c495713
frontend/public/data/cases/company-4-34143c6a-6a1b-4864-a68e-0d38c967b901-471341.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2310,72,valid-json,d249bf852896
frontend/public/data/cases/company-4-34143c6a-6a1b-4864-a68e-0d38c967b901-471349.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2269,72,valid-json,38d35357cb86
frontend/public/data/cases/company-4-34143c6a-6a1b-4864-a68e-0d38c967b901-471355.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2296,72,valid-json,3435bf5bf6e2
frontend/public/data/cases/company-4-34143c6a-6a1b-4864-a68e-0d38c967b901-471403.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2266,72,valid-json,117a428312d3
frontend/public/data/cases/company-4-34143c6a-6a1b-4864-a68e-0d38c967b901-471416.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2269,72,valid-json,3f4d29f3ec34
frontend/public/data/cases/company-4-34143c6a-6a1b-4864-a68e-0d38c967b901-471423.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2269,72,valid-json,1113585a7a77
frontend/public/data/cases/company-4-34143c6a-6a1b-4864-a68e-0d38c967b901-471447.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2270,72,valid-json,695dbb771c41
frontend/public/data/cases/company-4-34143c6a-6a1b-4864-a68e-0d38c967b901-471457.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2284,72,valid-json,b7fcda221695
frontend/public/data/cases/company-4-34143c6a-6a1b-4864-a68e-0d38c967b901-471481.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2287,72,valid-json,3bc415b2a941
frontend/public/data/cases/company-4-34143c6a-6a1b-4864-a68e-0d38c967b901-471487.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2275,72,valid-json,767f6f4d90e2
frontend/public/data/cases/company-4-34143c6a-6a1b-4864-a68e-0d38c967b901-471491.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2281,72,valid-json,12852776dadd
frontend/public/data/cases/company-4-34143c6a-6a1b-4864-a68e-0d38c967b901-471494.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2941,93,valid-json,3f5b843ba4d0
frontend/public/data/cases/company-4-34143c6a-6a1b-4864-a68e-0d38c967b901-471508.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2281,72,valid-json,eb9d8acbd650
frontend/public/data/cases/company-4-34143c6a-6a1b-4864-a68e-0d38c967b901-471528.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2285,72,valid-json,c42fd51a3a27
frontend/public/data/cases/company-4-34143c6a-6a1b-4864-a68e-0d38c967b901-471530.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2336,72,valid-json,9db4a775556f
frontend/public/data/cases/company-4-34143c6a-6a1b-4864-a68e-0d38c967b901-471532.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2307,72,valid-json,066947965694
frontend/public/data/cases/company-4-34143c6a-6a1b-4864-a68e-0d38c967b901-471544.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2289,72,valid-json,4f6571018848
frontend/public/data/cases/company-4-34143c6a-6a1b-4864-a68e-0d38c967b901-471553.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2281,72,valid-json,9a17b8ea0f88
frontend/public/data/cases/company-4-34143c6a-6a1b-4864-a68e-0d38c967b901-471565.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2282,72,valid-json,98fabc01a3dc
frontend/public/data/cases/company-4-34143c6a-6a1b-4864-a68e-0d38c967b901-471566.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2274,72,valid-json,a57b036bd6c2
frontend/public/data/cases/company-4-34143c6a-6a1b-4864-a68e-0d38c967b901-471586.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2272,72,valid-json,e425b7f95d5c
frontend/public/data/cases/company-4-34143c6a-6a1b-4864-a68e-0d38c967b901-471588.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,3729,116,valid-json,f4486c1a1704
frontend/public/data/cases/company-4-34143c6a-6a1b-4864-a68e-0d38c967b901-471592.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2281,72,valid-json,8a8c64489826
frontend/public/data/cases/company-4-34143c6a-6a1b-4864-a68e-0d38c967b901-471595.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2279,72,valid-json,269caf47d0d0
frontend/public/data/cases/company-4-34143c6a-6a1b-4864-a68e-0d38c967b901-471596.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2275,72,valid-json,8dbfd4af01c6
frontend/public/data/cases/company-4-34143c6a-6a1b-4864-a68e-0d38c967b901-471614.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2266,72,valid-json,3f127bf53b18
frontend/public/data/cases/company-4-34143c6a-6a1b-4864-a68e-0d38c967b901-471615.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2253,72,valid-json,4e5dbfb9e355
frontend/public/data/cases/company-4-34143c6a-6a1b-4864-a68e-0d38c967b901-471625.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2278,72,valid-json,e088f64b6e4e
frontend/public/data/cases/company-4-34143c6a-6a1b-4864-a68e-0d38c967b901-471629.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2265,72,valid-json,aa80033934e7
frontend/public/data/cases/company-4-34143c6a-6a1b-4864-a68e-0d38c967b901-471642.json,KEEP_GENERATED_REVIEW,NO_IF_STATIC_MODE,"Valid static case shard; useful for public/offline results mode but should be generated, not hand-maintained.",Keep only with generator/provenance policy.,2245,72,valid-json,5babf7d0d5b3
